GENE	SLMC2	CGH1	CGH2	UST4	UST1	SLMC5	SLMC6	CGH6	CGH5	UST5	UST2	SLMC4	UST3	CGH3	UST6	SLMC1	SLMC3	CGH4
gb|EU541448.1|+|0-741|ARO:3002216|IMP-25	0	6	9	0	0	0	0	1	8	0	0	0	0	1	0	0	0	0
gb|AJ746361.2|-|6742-7303|ARO:3003019|dfrA23	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gb|Z30177.1|+|348-1224|ARO:3002389|OXY-1-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gb|AB715422.2|+|27225-27966|ARO:3002225|IMP-34	0	1	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
gb|U56415.1|+|279-1719|ARO:3002884|iri	569	174	65	3208	26	156	617	242	378	1052	663	428	728	167	382	0	677	341
gb|U57969.1|+|294-1458|ARO:3000800|MexC	0	0	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0
gb|U57969.1|+|4622-6062|ARO:3000802|OprJ	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
gb|AF357597.1|+|250-1399|ARO:3002021|CMY-10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
gb|AY589494.1|+|193-1054|ARO:3000976|TEM-113	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0
gb|M97297.1|+|3976-4671|ARO:3002919|vanR_in_vanA_cl	0	0	0	0	0	0	0	0	3	0	0	0	0	0	13	0	0	0
gb|FJ228229.1|+|553-1198|ARO:3002788|QnrD1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
gb|KF730650.1|+|0-645|ARO:3002768|QnrB55	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gb|AF427129.1|+|208-1069|ARO:3000950|TEM-83	0	2	1	0	2	1	0	0	0	0	1	0	0	0	0	0	2	2
gb|KM087850.1|+|0-1140|ARO:3002148|DHA-17	0	3	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	6
gb|JX121124.1|+|0-861|ARO:3001196|SHV-157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|AY769934.1|+|27-993|ARO:3003096|CfxA5	4	2	7	0	0	15	0	2	11	1	2	8	2	3	1	0	4	13
gb|M20305.1|+|778-1594|ARO:3002642|APH(3')-Ib	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gb|EU815939.1|+|0-861|ARO:3001029|TEM-163	0	0	0	2	0	1	0	1	0	1	0	0	0	1	1	0	0	1
gb|CP020412.2|-|3537848-3539018|ARO:3004603|tet(56)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|X98047.1|+|0-843|ARO:3000911|TEM-42	1	2	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0
gb|HQ713678.1|+|5756-6683|ARO:3002369|PER-7	0	2	0	0	0	0	0	0	4	1	0	0	0	1	0	0	0	0
gb|AF370885.1|+|4628-7736|ARO:3000775|adeB	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	5
gb|Y16410.1|+|986-2126|ARO:3002132|DHA-1	0	4	1	0	0	2	0	0	2	1	0	0	0	1	0	0	0	6
gb|KJ775801.1|+|0-882|ARO:3002329|KPC-19	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|GQ390806.1|+|0-813|ARO:3001171|SHV-124	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|JF795538.1|+|0-861|ARO:3001374|TEM-185	2	0	2	0	1	0	1	1	0	1	1	2	1	0	0	0	2	0
gb|M12730.1|+|779-1514|ARO:3000250|ErmC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
gb|AF462611.1|+|0-846|ARO:3000605|Erm(36)	72	0	0	0	0	0	0	0	0	2	0	0	2	0	6	0	0	0
gb|AF324833.1|+|0-900|ARO:3002378|VEB-9	0	0	0	15	1	28	0	1	5	1	6	2	20	19	30	0	1	13
gb|AJ549214.1|+|176-1604|ARO:3002704|fexA	0	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	0	0
gb|KF648874.1|-|60996-61860|ARO:3002626|ANT(6)-Ia	2	1	3	0	2	11	0	0	2	1	1	3	1	1	5	0	0	20
gb|AF300985.1|+|0-739|ARO:3001430|OXA-36	0	0	2	0	1	3	0	0	7	0	0	3	0	1	1	0	1	0
gb|Z21957.1|-|284-1211|ARO:3002363|PER-1	0	0	0	0	0	4	0	0	1	1	0	0	0	4	0	0	0	0
gb|DQ834728.1|+|205-1066|ARO:3001019|TEM-152	0	1	1	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0
gb|HM750249.1|+|90-891|ARO:3002295|VIM-25	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|KC433553.1|+|0-882|ARO:3002325|KPC-15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|M80346.1|+|0-1656|ARO:3002817|carA	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gb|AF329699.1|+|372-1236|ARO:3002337|GES-8	1	29	30	4	1	1	3	11	39	2	2	1	4	19	49	0	7	14
gb|AY628176.1|+|75-936|ARO:3000987|TEM-125	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0
gb|JQ762640.1|+|36-681|ARO:3002763|QnrB48	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|X90856.1|+|387-1194|ARO:3002645|APH(3')-IIb	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
gb|AY027590.1|+|112-973|ARO:3000955|TEM-88	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0
gb|AM286274.1|+|0-861|ARO:3001001|TEM-137	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
gb|KF203107.1|+|0-825|ARO:3001521|OXA-333	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
gb|JX679208.1|+|0-900|ARO:3002377|VEB-8	0	1	1	8	0	3	0	0	2	0	0	1	5	6	11	0	2	4
gb|AF079900.1|+|39-1731|ARO:3002892|otr(B)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gb|KJ151292.1|+|294-2892|ARO:3000444|rphA	0	0	0	0	3	0	0	1	0	1	1	0	2	0	0	0	0	0
gb|AM419751.1|+|14210-15431|ARO:3000567|tet(40)	0	0	0	3	0	3	1	1	0	1	4	2	4	0	0	0	0	12
gb|EU124663.1|-|32695-34348|ARO:3002881|lmrC	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|HQ122933.1|+|0-822|ARO:3001695|OXA-134	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gb|X03216.1|-|4550-5282|ARO:3000347|ErmA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
gb|L42817.1|+|201-936|ARO:3000522|ErmG	14	2	5	16	6	17	4	3	3	0	8	8	0	1	2	0	6	24
gb|JN982330.1|+|245-1046|ARO:3002301|VIM-31	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|U85514.1|+|149-977|ARO:3001413|OXA-18	0	2	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|DQ089809.1|+|1005-1857|ARO:3002385|BEL-1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|EU400222.2|+|2159-3041|ARO:3002315|KPC-5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|HQ424460.1|+|1-805|ARO:3002646|APH(3')-IIc	36	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
gb|U37195.1|+|75-936|ARO:3000898|TEM-28	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
gb|AY826417.1|+|0-861|ARO:3001000|TEM-136	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0
gb|GQ150744.1|+|122-359|ARO:3003022|dfrB3	6	4	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	2
gb|X74948.1|+|0-492|ARO:3002688|catS	0	0	0	4	0	1	0	2	1	0	1	0	2	0	2	0	0	5
gb|D13304.2|+|232-1381|ARO:3002182|MOX-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
gb|FJ822963.1|+|0-801|ARO:3002289|VIM-19	0	11	8	0	0	0	0	5	1	0	0	0	0	5	2	0	0	4
gb|HQ858608.1|+|0-801|ARO:3002297|VIM-27	0	4	2	0	0	0	0	4	6	0	0	0	0	3	0	0	0	2
gb|AY130285.1|+|0-783|ARO:3000981|TEM-118	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
gb|FJ854362.1|+|1702-2257|ARO:3002576|AAC(6')-Ib3	4	29	43	0	2	2	0	11	22	0	1	2	3	23	0	0	3	30
gb|KM087856.1|+|0-1140|ARO:3002153|DHA-22	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	5
gb|AY007784.1|+|1122-1923|ARO:3001431|OXA-37	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
gb|Y17581.1|+|78-936|ARO:3000891|TEM-20	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0
gb|AM087411.1|+|127-928|ARO:3002274|VIM-4	0	7	15	0	0	2	0	4	5	0	0	0	0	6	5	0	0	3
gb|DQ522237.1|+|1075-1816|ARO:3002221|IMP-30	0	4	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
gb|AB040994.1|+|0-741|ARO:3002197|IMP-6	0	8	7	0	0	0	0	2	7	0	0	0	0	1	0	0	0	0
gb|AM283489.1|+|2655-3174|ARO:3002585|AAC(6')-31	0	5	23	0	0	0	4	0	3	0	0	0	0	0	0	0	0	2
gb|AY790341.1|+|0-861|ARO:3001114|SHV-59	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AY154657.2|+|62-1223|ARO:3000601|Erm(38)	1	3	0	1	12	0	1	3	4	1	4	0	3	0	1	0	0	2
gb|JN104597.1|+|114-927|ARO:3000467|NDM-5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
gb|KP144324.1|+|0-822|ARO:3003162|OXA-435	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|X07753.1|+|102-882|ARO:3002652|APH(3')-VIa	0	67	161	0	0	0	0	11	16	0	1	1	0	67	2	0	12	142
gb|JN227084.1|+|308-1169|ARO:3001046|TEM-186	1	0	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0
gb|AB284167.2|+|225-1101|ARO:3001925|CTX-M-64	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gb|Y15510.1|+|0-1203|ARO:3000175|tet(H)	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	2
gb|AE004091.2|+|2808742-2809987|ARO:3000803|MexE	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0
gb|AF030344.1|-|461-1721|ARO:3000181|tet(V)	0	4	0	2	6	0	0	18	4	7	3	0	21	2	3	0	0	2
gb|L12710.1|+|0-549|ARO:3002556|AAC(6')-Ii	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1
gb|JQ664733.1|+|0-1146|ARO:3002171|MIR-6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
gb|GU585907.1|-|21605-22103|ARO:3002858|dfrA12	16	0	0	0	0	1	5	0	0	0	0	20	0	0	1	0	56	3
gb|DQ838665.1|+|0-474|ARO:3002860|dfrA17	0	4	49	0	0	0	0	4	1	0	3	0	3	0	0	0	0	1
gb|X75562.1|+|134-935|ARO:3001402|OXA-7	0	5	10	0	0	1	0	4	10	0	1	1	0	3	1	0	0	5
gb|M97297.1|+|10116-10601|ARO:3002962|vanZ_in_vanA_cl	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0
gb|AJ308331.1|+|0-870|ARO:3000855|CAU-1	0	1	0	0	6	0	0	0	0	1	1	0	12	0	0	0	0	0
gb|KF460533.1|+|0-831|ARO:3001550|OXA-363	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|JN408080.1|+|0-657|ARO:3002802|QnrVC5	0	3	0	4	0	9	0	1	2	0	1	0	0	2	0	0	0	6
gb|AF395881.1|+|0-882|ARO:3002313|KPC-3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
gb|DQ212986.1|+|5984-7034|ARO:3002909|vanG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gb|AJ746225.1|+|0-861|ARO:3000993|TEM-129	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gb|KC999080.2|+|379-1192|ARO:3002359|NDM-9	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
gb|KF421163.1|+|0-831|ARO:3001547|OXA-360	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|HQ641421.1|+|0-882|ARO:3002322|KPC-12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|CU459141.1|-|3660736-3661636|ARO:3002370|VEB-1	0	1	2	6	0	14	0	1	12	0	3	4	22	16	22	0	2	2
gb|AF043100.1|+|1-775|ARO:3001411|OXA-16	0	6	16	1	0	3	0	4	10	0	2	1	0	9	1	0	4	12
gb|KF131539.1|+|0-801|ARO:3002309|VIM-39	0	3	6	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1
gb|KM087855.1|+|0-1140|ARO:3002144|DHA-13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
gb|AF317511.1|+|187-988|ARO:3002271|VIM-1	0	3	5	0	0	0	0	4	0	0	0	1	0	2	1	0	0	3
gb|EF552405.1|+|12-840|ARO:3001802|OXA-141	0	1	5	0	0	3	0	0	6	0	0	1	0	0	1	0	2	3
gb|AY570506.1|+|2034-2790|ARO:3004606|erm(40)	0	11	0	0	9	0	1	14	19	1	0	0	4	0	0	0	0	0
gb|AJ295343.1|+|0-1173|ARO:3002518|OCH-5	65	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
gb|CT025800.2|+|0-1221|ARO:3000778|adeG	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
gb|D16251.1|-|1625-2531|ARO:3000316|mphA	3	25	65	3	0	30	0	6	36	10	8	40	6	44	2	0	90	34
gb|AL123456.3|-|314308-314854|ARO:3002525|AAC(2')-Ic	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AF173226.1|+|6913-8329|ARO:3003053|smeC	1376	0	0	0	2	0	0	1	4	3	0	0	0	3	5	0	0	0
gb|AY524989.1|+|0-801|ARO:3002280|VIM-10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|M64090.1|+|0-735|ARO:3000595|ErmT	2	1	0	1	1	0	0	0	0	0	11	0	0	0	132	0	2	5
gb|JF795487.1|+|0-828|ARO:3001487|OXA-210	0	3	4	0	0	4	0	0	3	0	2	1	1	1	0	0	1	1
gb|X95401.1|+|208-1069|ARO:3000914|TEM-45	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AF516719.1|+|214-1075|ARO:3000967|TEM-104	1	0	0	1	2	0	1	1	1	0	1	0	1	0	2	0	1	1
gb|EU555534.1|+|0-882|ARO:3002316|KPC-6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
gb|AF467077.1|+|163-1348|ARO:3000168|tet(D)	0	0	1	0	1	0	0	0	1	0	0	0	0	46	0	0	0	0
gb|AY225127.1|+|40-1537|ARO:3000300|lsaA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	5
gb|FJ666063.1|+|0-852|ARO:3002386|BEL-2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gb|JQ064560.1|+|0-1536|ARO:3000448|QepA1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
gb|AE004091.2|+|1221690-1222098|ARO:3000149|FosA	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0
gb|AB074433.1|+|16-757|ARO:3002201|IMP-10	0	5	9	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0
gb|AF370885.1|+|3438-4629|ARO:3000774|adeA	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gb|JX121114.1|+|0-858|ARO:3001186|SHV-147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|KC243783.1|+|0-2007|ARO:3000617|mecA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gb|AY114142.1|+|1060-1816|ARO:3002625|ANT(4')-IIb	0	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
gb|CP004067.1|+|52914-53709|ARO:3002647|APH(3')-IIIa	1	1	0	0	1	0	0	1	0	0	2	3	0	0	2	0	6	16
gb|AY289608.1|+|616-1444|ARO:3001810|OXA-53	0	0	1	0	0	2	0	0	4	0	0	0	0	1	1	0	0	2
gb|HM488987.1|+|0-822|ARO:3001466|OXA-166	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|EU436855.2|+|1401-2058|ARO:3002799|QnrVC1	0	5	1	9	1	59	1	8	5	1	6	64	1	20	2	0	32	10
gb|DQ369751.1|+|0-861|ARO:3001016|TEM-149	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gb|HM855205.1|+|0-801|ARO:3002294|VIM-24	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|KJ657570.1|+|0-801|ARO:3001495|OXA-233	0	8	13	1	0	8	0	4	16	0	0	8	2	12	2	0	4	17
gb|AB204810.2|+|186-1533|ARO:3000753|abeM	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gb|GQ152601.1|+|0-1152|ARO:3002185|MOX-6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|X54723.1|+|818-1679|ARO:3002535|AAC(3)-IIc	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1
gb|AE006468.2|-|393893-397061|ARO:3000790|mdsB	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gb|X02588.1|+|330-1113|ARO:3002630|ANT(9)-Ia	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
gb|AB010417.1|+|0-741|ARO:3002194|IMP-3	0	3	3	0	0	0	0	3	1	0	0	0	0	3	0	0	0	0
gb|AY327540.1|+|0-858|ARO:3000986|TEM-124	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
gb|AF043381.1|+|943-1744|ARO:3001414|OXA-19	0	4	14	0	0	1	0	3	4	0	1	0	1	3	0	0	0	3
gb|U72743.1|+|385-1018|ARO:3002526|AAC(2')-Id	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gb|HQ322612.1|+|0-1140|ARO:3002135|DHA-6	0	2	1	1	0	1	0	2	1	1	0	1	0	0	0	0	2	5
gb|AJ277414.1|+|0-861|ARO:3000952|TEM-85	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gb|AM849805.1|+|262-1123|ARO:3000886|TEM-15	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
gb|U60294.1|+|0-765|ARO:3003099|cphA2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AF319779.2|+|32-833|ARO:3000604|Erm(35)	0	1	1	0	0	1	0	2	1	0	0	3	0	4	0	0	4	0
gb|KF944358.1|+|0-861|ARO:3001393|TEM-216	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0
gb|S67449.1|+|0-1380|ARO:3000178|tet(K)	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
gb|AF164577.1|+|0-861|ARO:3001072|SHV-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|JQ768046.1|+|7760-9440|ARO:3001313|facT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gb|CP001182.2|+|3283426-3284677|ARO:3000780|adeI	0	2	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	8
gb|AE004091.2|+|4706409-4707522|ARO:3000807|MexH	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0
gb|M63556.1|+|90-840|ARO:3000578|CcrA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gb|AJ250876.1|+|36-987|ARO:3000851|THIN-B	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	5
gb|KM087841.1|+|0-1140|ARO:3002149|DHA-18	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
gb|JX050178.1|+|1-853|ARO:3001058|TEM-199	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gb|AB753457.1|+|0-741|ARO:3002231|IMP-40	0	1	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
gb|JX173956.1|+|0-1152|ARO:3002190|MOX-8	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gb|D13210.1|+|231-1098|ARO:3002250|CARB-12	0	0	4	0	0	2	0	1	2	1	1	0	0	0	0	0	1	1
gb|AJ561197.2|+|1320-2142|ARO:3002839|lnuF	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5
gb|EU515248.1|+|0-1149|ARO:3002186|MOX-3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gb|EU427302.2|+|1475-2618|ARO:3001829|ACT-4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
gb|JN596991.2|+|2280-3111|ARO:3001806|OXA-224	0	1	0	0	0	0	0	1	2	0	0	2	0	1	0	0	0	2
gb|AY261375.1|+|0-765|ARO:3003104|cphA8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|EU259884.2|-|6411-7311|ARO:3002374|VEB-6	0	0	0	6	1	6	0	1	4	0	3	1	17	12	14	0	1	5
gb|JX440355.1|+|751-1897|ARO:3001834|ACT-12	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
gb|AF173226.1|+|2558-3755|ARO:3003051|smeA	952	0	0	0	3	0	0	0	4	0	0	0	0	0	5	0	0	0
gb|JQ407409.1|+|1168-1909|ARO:3002219|IMP-28	0	1	2	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0
gb|JQ734687.1|+|0-813|ARO:3002354|NDM-3	0	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10
gb|AY008291.1|+|0-768|ARO:3001427|OXA-33	0	0	1	0	0	0	0	1	1	1	0	0	0	6	1	0	1	2
gb|DQ322460.1|+|15-876|ARO:3001139|SHV-85	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|JN676230.2|+|1549-2350|ARO:3002302|VIM-32	0	2	3	0	0	1	0	1	3	0	0	0	0	3	1	0	0	4
gb|EF136377.1|+|0-861|ARO:3001026|TEM-160	0	1	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0
gb|AJ866988.1|+|0-861|ARO:3000994|TEM-130	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|DQ491200.1|+|0-825|ARO:3001437|OXA-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|NG_049964.1|+|0-927|ARO:3002367|PER-5	0	0	1	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0
gb|AIIS01000002.1|-|233812-234307|ARO:3002875|dfrE	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gb|AF173226.1|-|351-1041|ARO:3003066|smeR	544	0	0	0	4	0	1	0	3	6	0	1	0	0	1	0	0	2
gb|AY712687.1|+|0-831|ARO:3002628|aad(6)	0	0	0	1	2	2	0	0	1	0	0	2	0	0	1	0	0	11
gb|AE016877.1|+|1972251-1972668|ARO:3000172|FosB	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gb|HQ111474.1|+|1056-1857|ARO:3001475|OXA-183	0	6	10	0	0	2	0	2	3	0	1	1	0	2	0	0	5	3
gb|JF800667.1|+|657-1458|ARO:3001483|OXA-205	0	0	7	0	0	0	1	0	3	0	1	1	0	1	1	0	1	14
gb|DQ902344.1|+|2716-3517|ARO:3001412|OXA-17	0	10	24	1	0	5	0	6	29	0	0	11	0	7	3	0	7	20
gb|EF614235.1|+|2246-2801|ARO:3002586|AAC(6')-32	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gb|DQ278190.1|+|0-474|ARO:3002861|dfrA5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|KC202804.1|+|3874-4531|ARO:3002803|QnrVC6	0	6	3	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0
gb|AY740681.1|+|7102-8029|ARO:3002365|PER-3	0	0	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0
gb|KF921535.1|+|617-1091|ARO:3002859|dfrA14	1	2	5	3	0	4	0	3	11	1	0	0	1	6	0	0	4	38
gb|AM412777.1|+|117-918|ARO:3001439|OXA-101	0	12	41	0	0	9	5	21	30	0	1	7	1	8	2	0	7	16
gb|EU408346.1|-|4825-5713|ARO:3002482|LRA-1	0	0	0	0	0	0	0	0	11	0	0	0	0	2	1	0	0	1
gb|DQ328802.1|+|0-861|ARO:3001140|SHV-86	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AF337947.1|+|271-1171|ARO:3002635|APH(2'')-IIa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|AJ272109.1|+|0-888|ARO:3000582|L1_BLA	65	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
gb|U01945.1|+|373-916|ARO:3002897|SAT-4	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8
gb|CP033607.1|+|310893-312888|ARO:3002882|lmrD	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|M28303.1|+|242-1187|ARO:3003564|EXO-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gb|AE004091.2|+|3982020-3984009|ARO:3002985|arnA	0	0	0	1	1	3	0	0	7	95	2	0	1	11	58	0	0	2
gb|KM087847.1|+|0-1140|ARO:3002152|DHA-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
gb|DQ212986.1|+|7787-9926|ARO:3002972|vanT_in_vanG_cl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
gb|L09756.1|+|0-1926|ARO:3000192|tet(S)	1	0	0	41	20	20	1	0	5	0	9	1	4	0	31	0	3	3
gb|HE614014.2|+|0-825|ARO:3001503|OXA-258	41	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	1
gb|AY769962.1|+|5610-7065|ARO:3000782|adeK	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1
gb|JQ727668.1|+|0-375|ARO:3000823|ramA	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|DQ151889.1|+|0-657|ARO:3002712|QnrA6	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	3
gb|AF031328.1|+|0-441|ARO:3002564|AAC(6')-It	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
gb|AF350424.1|+|0-771|ARO:3001428|OXA-34	0	3	4	0	1	3	0	0	2	0	0	2	0	1	0	0	2	3
