Taxa	CGH1	CGH2	CGH3	CGH4	CGH5	CGH6	SLMC1	SLMC2	SLMC3	SLMC4	SLMC5	SLMC6	UST1	UST2	UST3	UST4	UST5	UST6
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella	2	3	96	41	100	7	1	0	5	1	2	0	0	11	1	0	0	9
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Unclassified Alteromonadales;	1	0	1	0	0	0	1	1	0	0	0	0	0	0	6	3	0	2
Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Unclassified Cardiobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Allochromatium	0	0	0	0	0	0	2	0	0	3	0	3	0	0	0	0	1	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Halochromatium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Lamprocystis	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Marichromatium	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Rheinheimera	2	1	1	9	56	3	0	0	10	5	158	0	0	10	16	0	88	2
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocapsa	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Unclassified Chromatiaceae	3	5	0	2	1	2	140	0	1	43	10	11	16	2	14	14	0	6
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Arhodomonas	1	0	0	0	0	2	0	0	0	0	0	18	0	0	3	1	1	3
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira	0	0	0	0	0	0	6	0	0	1	1	4	2	0	0	0	0	2
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Nitrococcus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio	0	0	0	0	0	0	3	0	3	0	1	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thiorhodospira	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Unclassified Ectothiorhodospiraceae	0	0	0	0	0	0	12	2	0	0	1	7	0	3	0	0	2	3
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Granulosicoccaceae;Granulosicoccus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Halothiobacillaceae;Halothiobacillus	0	0	0	1	0	0	0	109	1	0	0	2	0	0	1	0	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Halothiobacillaceae;Thiovirga	0	3	5	3	0	0	0	2	0	0	23	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Halothiobacillaceae;Unclassified Halothiobacillaceae	0	0	0	0	1	0	0	0	0	2	0	2	0	0	1	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Unclassified Chromatiales;	1	0	0	0	2	1	5	0	2	2	2	9	0	2	1	0	0	9
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Buchnera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Candidatus Hamiltonella	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Citrobacter	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	4	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Cronobacter	2	0	0	2	0	0	0	0	1	1	1	0	0	6	12	2	2	8
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Dickeya	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter	2	0	0	1	0	2	1	0	0	0	0	0	1	2	0	3	0	4
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Erwinia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella	75	49	47	76	29	54	58	51	57	38	51	38	64	54	75	63	42	67
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella	5	0	0	0	0	0	0	0	1	0	0	0	7	5	1	3	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Lonsdalea	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Morganella	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pantoea	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Providencia	0	0	0	2	0	0	0	8	1	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Rahnella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia	0	0	1	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Unclassified Enterobacteriaceae	64	67	38	86	32	68	38	52	38	25	32	51	126	108	49	48	35	161
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Xenorhabdus	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella	0	2	0	0	0	2	7	3	2	0	6	2	1	4	1	0	4	23
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella	0	0	0	0	0	3	6	0	0	0	0	1	1	0	1	0	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Rickettsiella	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Unclassified Coxiellaceae	0	0	0	0	0	1	3	0	0	0	0	0	0	2	0	0	1	3
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella	61	216	212	5	7	53	103	19	11	20	7	1140	7	23	26	12	10	40
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Unclassified Legionellaceae	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Unclassified Legionellales;	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	7
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;ET-SHO;Methylococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylocaldum	1	0	2	0	0	0	2	0	1	0	1	1	0	1	2	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylohalobius	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylothermus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Unclassified Methylococcaceae	0	1	0	1	0	0	2	0	0	0	0	0	2	6	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;methanotroph E10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Unclassified Methylococcales;	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax	1	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	33
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Kangiella	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Unclassified Alcanivoracaceae	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Endozoicomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Hahella	3	0	0	1	0	0	0	0	2	1	0	0	0	5	2	2	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Unclassified Hahellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Candidatus Portiera	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas	1	0	3	0	0	2	0	0	0	1	0	1	0	2	5	0	2	11
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Kushneria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Unclassified Halomonadaceae	0	0	0	1	0	0	1	0	0	0	0	0	0	0	5	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	6	1	2
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas	1	1	0	0	0	1	0	0	0	0	0	0	0	2	5	4	1	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Nitrincola	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Pseudospirillum	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Unclassified Oceanospirillaceae	6	0	0	2	0	0	0	0	3	2	4	0	0	3	3	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Unclassified Oceanospirillales;	2	0	2	0	0	0	0	0	1	0	0	1	0	2	8	0	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;Order Incertae Sedis;Family Incertae Sedis;Arenicella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	6
Bacteria;Proteobacteria;Gammaproteobacteria;Order Incertae Sedis;Family Incertae Sedis;Marinicella	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Order Incertae Sedis;Family Incertae Sedis;Sedimenticola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;Order Incertae Sedis;Family Incertae Sedis;Unclassified Family Incertae Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus	2	0	1	3	3	0	0	4	1	1	2	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Histophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Mannheimia	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Orbus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Pasteurella	3	0	0	0	7	0	0	0	1	5	2	0	0	1	1	1	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Unclassified Pasteurellaceae	12	2	0	12	33	12	1	1	10	40	22	3	0	24	24	0	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Unclassified Pasteurellales;	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	2905	2851	106	2814	299	242	198	0	1693	290	61	63	383	799	944	637	58	716
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Alkanindiges	2	0	0	8	12	2	0	0	8	25	19	0	0	1	4	0	0	12
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter	0	1	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella	0	0	0	1	0	0	1	0	0	6	2	0	0	0	7	3	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Perlucidibaca	10	2	1	6	19	1	3	0	7	12	6	3	27	38	32	24	2	30
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter	0	1	0	4	4	0	0	1	0	0	0	1	0	1	0	0	0	13
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Unclassified Moraxellaceae	41	8	13	48	82	5	3	0	34	57	31	3	51	159	108	18	7	126
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter	4	0	0	0	0	0	1	0	1	0	0	0	1	2	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Cellvibrio	1	0	2	0	2	0	0	0	0	0	1	1	0	4	7	3	0	13
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	63	175	564	459	1190	70	29	0	254	130	176	91	65	395	337	271	6820	7229
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Unclassified Pseudomonadaceae	5	5	2	6	15	3	1	0	21	30	11	6	2	48	32	6	10	32
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Unclassified Pseudomonadales;	17	4	1	12	44	4	1	0	24	41	30	27	10	95	37	9	11	92
Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Unclassified Salinisphaeraceae	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Unclassified Francisellaceae	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Methylophaga	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Achromatium	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Thiomargarita	0	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Thiothrix	0	0	1	0	0	2	12	0	0	2	3	4	2	1	1	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Unclassified Thiotrichaceae	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Unclassified Thiotrichales;	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	2
Bacteria;Proteobacteria;Gammaproteobacteria;Unclassified Gammaproteobacteria;;	341	138	185	310	517	759	1691	30	254	686	582	3128	328	572	644	400	810	1654
Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Salinivibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Unclassified Vibrionaceae	0	0	2	1	2	3	0	0	0	0	0	0	0	0	0	2	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	1	0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;Alkanibacter	0	0	0	0	0	0	36	0	3	0	0	14	1	9	10	4	0	7
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;Hydrocarboniphaga	0	0	0	0	5	0	3	0	0	2	6	45	4	15	3	2	0	5
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;Nevskia	0	0	0	0	0	0	1	0	4	0	0	2	1	9	36	55	25	6
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;Panacagrimonas	0	0	0	0	0	0	0	0	1	0	0	0	0	10	3	0	21	10
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;Singularimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;Solimonas	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0	1	5	0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;Steroidobacter	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;Unclassified Sinobacteraceae	5	0	0	2	6	0	36	0	9	4	11	24	32	274	101	63	98	49
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Unclassified Xanthomonadales;	0	0	2	1	3	23	6	2	2	2	3	503	43	21	102	37	11	85
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Aquimonas	0	0	0	5	8	1	4	0	16	3	1	18	0	0	0	0	0	2
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas	146	42	68	1	45	4	11	0	5	20	81	31	3	51	17	2	20	97
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Dokdonella	17	2	2	1	16	18	310	0	5	52	67	262	60	15	145	31	29	165
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Dyella	235	27	1	4	46	1384	854	0	55	205	45	1635	182	3	69	341	19	8
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Frateuria	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	7
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Fulvimonas	6	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Ignatzschineria	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteibacter	9	2	1	2	3	79	99	0	1	32	15	84	7	0	1	5	0	2
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas	169	351	144	151	42	4	6	0	47	457	282	6	4	0	4	12	9	18
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter	92	57	10	23	231	52	185	0	75	64	49	376	70	55	176	137	66	270
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudofulvimonas	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas	833	56	76	124	711	161	99	5	163	247	651	23	118	138	247	186	2111	1087
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Rhodanobacter	1320	0	467	132	107	10452	2818	0	955	3248	2640	12604	1938	11	651	2290	62	597
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Rudaea	0	0	0	0	0	3	11	0	4	0	2	226	10	2	7	7	1	55
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Silanimonas	2	0	0	0	2	2	14	0	0	0	0	13	0	1	0	1	1	0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas	847	536	143	4050	2798	293	329	6921	1091	809	1821	191	376	40	69	116	648	551
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Thermomonas	971	449	897	969	2050	131	371	0	8777	454	1410	598	123	76	32	401	125	2104
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Unclassified Xanthomonadaceae	5303	2252	2228	2568	4025	14448	10243	1554	9318	7482	7379	26339	3925	920	3808	5073	1956	9194
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas	819	309	309	1801	1849	143	144	1966	1750	353	928	135	170	97	145	151	1134	1021
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xylella	15	8	7	13	50	17	4	0	44	3	16	141	11	5	45	21	2	52
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;gamma proteobacterium OR-113	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	0	0
Bacteria;Proteobacteria;Unclassified Proteobacteria;;;	296	590	429	264	296	228	645	120	756	398	361	923	177	479	472	377	452	442
Bacteria;Spirochaetes;Spirochaetes;Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans str. Evry;Unclassified Candidatus Cloacamonas acidaminovorans str. Evry	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Brachyspiraceae;Brachyspira	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Brevinemataceae;Brevinema	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Leptospiraceae;Leptonema	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Leptospiraceae;Leptospira	1	0	6	17	17	0	0	0	2	1	23	0	0	1	9	4	50	1
Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Leptospiraceae;Turneriella	0	0	0	0	0	0	0	0	0	7	0	4	1	1	0	3	3	4
Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Leptospiraceae;Unclassified Leptospiraceae	0	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Spirochaetaceae;Borrelia	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Spirochaetaceae;Spirochaeta	0	1	0	13	1	0	0	1	6	3	63	0	0	2	1	0	2	0
Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Spirochaetaceae;Treponema	4	18	5	4	9	5	1	2	5	33	32	12	0	0	2	0	0	0
Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Spirochaetaceae;Unclassified Spirochaetaceae	1	6	3	12	5	0	6	1	17	44	43	5	0	0	1	0	3	2
Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Unclassified Spirochaetales;	0	3	0	3	2	0	0	0	2	3	2	0	0	0	0	1	0	0
Bacteria;Spirochaetes;Spirochaetes;Unclassified Spirochaetes;;	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Aminiphilus	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Aminobacterium	0	0	0	3	0	0	0	0	0	1	3	0	0	0	0	0	0	0
Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Aminomonas	0	5	5	7	0	1	1	0	12	0	5	1	1	0	0	0	0	2
