GENE	SLMC2	CGH1	CGH2	UST4	UST1	SLMC5	SLMC6	CGH6	CGH5	UST5	UST2	SLMC4	UST3	CGH3	UST6	SLMC1	SLMC3	CGH4
fosA2_1_EU487198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosA_1_M85195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosX_2_AL591981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosK_1_AB917040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosX_3_CP003505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
fosX_4_DQ342344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosG_1_DQ112222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosF_1_AY294333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosE_1_AB901041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosD_1_KC989517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosC2_1_AB522969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosC_1_Z33413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosB_3_ACHE01000077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosB_4_CP000029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosB_5_AJ605334	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
fosA_3_ACWO01000079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosA_4_ACWU01000146	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0
fosA_5_AFBO01000747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fomB_1_AB016934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fomA_1_AB016934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fos_2_FN543093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosE_2_AY029772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosA7_1_LAPJ01000014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosB5_1_KT032253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosB6_1_KR870314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosB4_1_KR870311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosA_7_AEXB01000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosA_2_AGDM01000012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosA6_1_KU254579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosA_6_ACZD01000244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosL1_1_MN464149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosY_1_MN961674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fusB_1_AY373761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fusB_2_JF777505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fusC_1_KF527883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
VanHAX_1_FJ866609	0	0	0	0	0	0	0	0	3	0	0	0	0	0	7	0	0	0
VanHAX_2_M97297	0	0	0	0	0	0	0	0	4	0	0	0	0	0	21	0	0	0
VanHAX_PT_1_DQ018710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHAX_PA_1_DQ018711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHAX_PT_2_AY926880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanH_bc_1_Y15705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanA_bc_1_Y15704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanX_bc_1_Y15708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dldHA2X_1_AL939117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHBX_1_AF192329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHBX_2_U35369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC1XY_1_AF162694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanXY_C2_1_AY033089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC2_1_L29638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC3XY_1_AY033764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC1XY_2_DQ022190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC2XY_1_EU151754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC4XY_1_EU151752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC4XY_2_EU151753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC2XY_2_EU151755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC4XY_3_EU151756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC2XY_3_EU151757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC2XY_4_EU151758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC3XY_2_EU151759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanC2XY_5_EU151760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHDX_6_DQ172830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHDX_7_AB242319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHDX_3_AF175293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHDX_4_AY082011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHDX_5_AY489045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHDX_1_AF130997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHDX_2_EU999036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHFX_1_AF155139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanE_1_AF136925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanEXY_1_FJ872411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanGXY_1_AY271782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
VanG2XY_1_FJ872410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1
VanLXY_1_EU250284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHMX_1_FJ349556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanNXY_1_JF802084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VanHOX_1_KF478993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
vanXmurFvanWI_1_CP001336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vanXmurFvanKWI_1_NZAGAF01000127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
vanXmurFvanKWI_2_AP008230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bleO_1_AF051917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ere(A)_6_DQ157752	24	24	28	7	0	46	7	5	26	3	3	27	3	62	10	5	16	9
ere(D)_1_KP265721	2	241	378	57	19	467	31	87	243	27	10	309	70	240	23	25	332	203
erm(A)_1_X03216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
erm(A)_2_AF002716	0	3	3	13	6	1	0	1	1	0	0	5	2	4	2	1	0	8
erm(A)_3_EU348758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
erm(B)_1_JN899585	5	22	8	6	3	6	0	12	22	0	1	2	0	0	2	0	0	24
erm(B)_2_K00551	0	2	1	2	1	1	0	2	2	0	0	0	1	0	0	0	0	5
erm(B)_6_AF242872	0	5	4	7	2	3	0	5	11	0	0	3	0	0	6	0	1	11
erm(B)_7_AF368302	0	8	4	6	2	1	0	7	7	0	3	3	0	0	1	0	1	12
erm(B)_9_AF299292	0	10	4	5	1	1	0	7	7	0	0	0	0	0	0	0	1	7
erm(B)_10_U86375	1	7	4	10	3	5	0	6	6	0	1	1	0	1	0	0	0	10
erm(B)_11_M19270	1	2	1	4	2	1	1	4	8	0	1	1	0	0	2	0	1	9
erm(B)_12_U18931	2	8	4	7	1	3	0	7	9	0	1	4	0	0	1	0	7	21
erm(B)_15_U48430	0	4	5	1	0	1	0	3	8	0	1	1	0	0	2	1	2	9
erm(B)_18_X66468	2	14	7	17	4	11	0	18	18	0	4	2	1	0	6	0	1	26
erm(B)_20_AF109075	0	2	0	3	1	1	0	1	8	0	0	1	0	0	1	0	0	4
erm(B)_21_U35228	1	5	3	4	4	8	0	7	7	0	1	0	0	1	1	0	1	9
erm(C)_1_V01278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(C)_2_M19652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(C)_3_M17990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
erm(C)_9_Y09001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(C)_10_Y09002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
erm(C)_12_Y09003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
erm(C)_13_M13761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(C)_14_M12730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(C)_15_U82607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(C)_16_AF019140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(D)_1_M29832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(D)_2_L08389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(D)_3_M77505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(E)_1_X51891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(E)_2_M11200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(F)_3_M17808	13	339	778	20	18	390	28	151	600	65	14	664	41	968	45	77	783	415
erm(F)_4_M62487	2	15	83	6	1	14	0	14	104	6	3	35	8	45	2	1	37	31
erm(G)_1_M15332	11	0	5	9	4	11	3	2	3	0	7	3	0	1	2	0	3	16
erm(G)_2_L42817	3	2	0	7	2	6	1	1	0	0	1	5	0	0	0	0	3	8
erm(H)_1_M16503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(N)_1_X97721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(N)_2_MZ015744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(O)_1_M74717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(O)_2_AJ223970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(Q)_1_L22689	1	3	0	3	0	0	1	2	0	1	0	0	0	2	0	1	2	1
erm(S)_1_M19269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(T)_1_M64090	1	1	0	1	0	0	0	0	0	0	4	0	0	0	32	0	0	1
erm(T)_2_AY894138	1	0	0	0	1	0	0	0	0	0	6	0	0	0	59	0	2	2
erm(T)_3_AF310974	0	0	0	0	0	0	0	0	0	0	1	0	0	0	25	0	0	2
erm(T)_4_AJ488494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	2
erm(V)_1_U59450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(X)_1_M36726	1	3	1	0	1	2	0	2	0	0	2	2	0	2	4	0	1	6
erm(X)_2_X51472	0	0	1	1	4	0	0	1	3	0	2	1	0	0	3	0	1	14
erm(X)_3_U21300	0	0	1	1	0	3	0	1	2	0	1	0	0	0	3	0	0	14
erm(X)_4_NC_005206	3	166	131	0	0	24	16	21	115	0	1	17	2	11	43	4	17	12
erm(Y)_1_AB014481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(Z)_1_AM709783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(30)_1_AF079138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(31)_1_AF079138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(32)_1_AJ009971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(34)_1_AY234334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(35)_1_AF319779	0	0	1	0	0	1	0	2	1	0	0	3	0	4	0	0	4	0
erm(36)_1_AF462611	72	0	0	0	0	0	0	0	0	2	0	0	2	0	6	0	0	0
erm(38)_1_AY154657	1	3	0	1	12	0	1	3	4	1	4	0	3	0	1	0	0	2
erm(39)_1_AY487229	0	3	5	1	19	0	10	21	6	2	0	0	9	0	5	1	4	2
erm(40)_1_AY570506	0	11	0	0	9	0	1	14	19	1	0	0	4	0	0	0	0	0
erm(41)_1_EU177504	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
erm(42)_1_FR734406	34	182	247	2	12	27	18	77	154	1	7	96	9	16	15	21	44	15
erm(42)_2_AB601890	20	96	154	1	11	30	15	64	66	2	6	44	6	5	22	30	21	9
erm(54)_1_OM362497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mef(A)_3_AF227520	5	4	0	7	5	11	0	4	13	1	1	10	8	6	10	0	7	23
mef(A)_4_HG423652	5	8	31	31	1	90	9	9	25	10	7	47	3	49	25	6	30	56
mef(B)_1_FJ196385	0	3	9	2	0	20	0	7	6	2	0	9	0	14	0	1	5	23
msr(A)_1_X52085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msr(A)_2_AB013298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msr(C)_1_AY004350	0	0	0	7	0	0	0	0	9	0	0	0	0	0	0	0	3	10
msr(C)_2_AF313494	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1
msr(D)_2_AF274302	7	9	13	73	21	62	4	14	20	5	12	53	0	33	16	3	32	56
msr(D)_3_AF227520	23	13	20	131	29	119	14	23	28	13	31	55	4	59	34	6	52	90
msr(E)_1_FR751518	599	2952	3618	453	344	1299	247	1122	2228	163	538	1115	540	1484	742	390	1331	1973
car(A)_1_M80346	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
lmr(A)_1_X59926	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ole(B)_1_L36601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ole(C)_1_L06249	1	3	1	0	2	7	2	0	10	3	0	13	0	1	0	4	0	15
srm(B)_1_X63451	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
tlr(C)_1_M57437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lsa(B)_1_AJ579365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lsa(C)_1_HM990671	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
vga(A)_1_M90056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vga(A)_2_FN546261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vga(A)LC_3_FN806791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vga(A)LC_1_GQ891882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vga(B)_1_U82085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ere(A)_2_AF099140	37	76	180	9	0	86	14	25	93	4	7	71	4	63	6	3	20	73
ere(A)_3_AF326209	26	42	114	5	1	41	10	15	73	4	3	46	1	36	3	4	12	54
ere(A)_4_AF512546	23	33	164	12	0	62	0	20	92	3	6	66	2	43	5	6	15	77
ere(A)_1_AY183453	2	19	7	1	0	12	3	2	9	1	1	4	1	14	4	7	8	3
ere(B)_2_X03988	0	1	0	3	0	1	0	0	1	1	0	2	1	9	0	1	3	11
vgb(A)_1_M20129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vgb(B)_1_AF015628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lnu(A)_1_M14039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lnu(B)_1_AJ238249	2	2	5	7	4	44	1	1	2	4	1	6	0	13	3	1	4	13
lnu(C)_1_AY928180	1	1	2	2	0	13	0	3	5	2	4	2	0	3	4	2	5	12
lnu(D)_1_EF452177	0	1	1	0	0	1	0	1	3	0	0	0	0	0	0	2	1	5
lnu(F)_1_EU118119	8	1	1	1	0	16	8	0	1	2	0	0	0	8	1	0	1	0
lnu(F)_2_DQ836009	5	1	0	0	0	7	4	0	1	0	0	1	1	3	1	0	0	3
lnu(F)_3_AJ561197	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5
vat(A)_1_L07778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vat(B)_1_U19459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vat(C)_1_AF015628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vat(D)_1_L12033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vat(E)_3_AF153312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vat(E)_5_AJ488494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vat(E)_7_AY043211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vat(E)_8_AY043209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vat(E)_9_AY043210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vat(E)_10_AY043212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vat(E)_11_AY043213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vat(F)_1_AF170730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mph(A)_1_D16251	1	15	35	2	0	16	0	6	19	5	6	26	5	29	0	0	52	21
mph(A)_2_U36578	2	10	31	1	0	16	0	0	17	5	2	14	1	15	2	0	41	13
mph(B)_1_D85892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mph(C)_1_AB013298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mph(C)_2_AF167161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mph(C)_3_AM180068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mph(C)_4_AM397632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mph(C)_5_AM180067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mph(D)_1_AB048591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mph(E)_1_DQ839391	164	674	869	106	96	321	64	232	499	42	127	311	136	324	180	107	302	463
mph(E)_2_JF769133	113	565	731	98	81	229	45	193	415	43	108	241	89	258	152	97	251	361
vga(D)_1_GQ205627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vga(C)_1_FN806792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vga(E)_1_FR772051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lsa(A)_1_AY225127	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2
lsa(A)_3_AY737526	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
erm(W)_1_D14532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(48)_1_LT223129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mph(F)_1_AM260957	4	184	137	28	2	99	2	65	290	2	1	5	21	24	3	0	9	84
erm(46)_1_KM679362	146	1868	52	20	7	12	12	680	282	10	2	6	12	3	12	20	0	477
erm(B)_22_X52632	0	3	4	1	1	0	0	4	4	0	1	2	0	1	2	0	0	8
lnu(P)_1_FJ589781	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	1	0	3
erm(43)_1_HE650138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mef(C)_1_AB571865	2	488	725	65	64	778	19	116	322	21	22	389	74	857	40	48	455	202
erm(47)_1_KU612222	0	3	10	0	0	17	0	1	4	1	0	14	0	4	3	0	0	11
erm(B)_26_AF080450	0	8	4	5	4	1	0	13	5	0	0	0	3	1	1	0	0	8
mph(G)_1_AB571865	0	293	436	57	46	457	18	88	208	18	8	213	64	523	31	28	313	102
lnu(G)_1_KX470419	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
mef(A)_1_AJ971089	2	7	19	20	10	44	2	7	7	0	6	22	2	13	3	1	11	17
mef(A)_2_U83667	1	1	20	93	28	26	0	1	7	1	16	27	5	4	9	0	6	16
vga(A)LC_2_DQ823382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(44)v_1_LN623525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ere(B)_1_A15097	0	0	0	2	0	0	0	0	4	0	0	0	1	6	0	0	1	3
erm(44)_1_HG796218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sal(A)_1_KC693025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(45)_1_LN680996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(33)_1_AJ579365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ere(A)_5_FN396877	1	39	29	2	0	7	0	27	143	0	0	3	0	5	4	0	0	13
lnu(B)_2_JQ861959	4	2	3	9	7	78	7	11	7	2	2	7	0	12	7	0	10	19
erm(R)_1_M11276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(B)_23_X72021	1	8	3	6	2	1	1	7	16	0	0	0	0	1	4	0	1	11
lnu(E)_1_KF287643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vat(H)_1_GQ205627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(F)_1_M14730	13	195	442	17	9	234	12	76	388	43	12	410	24	582	29	36	457	268
erm(37)_1_AL123456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vga(A)_3_JQ312422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vga(A)V_1_AF186237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vga(A)LC_4_JQ312423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tva(A)_1_ENA_SOX29786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mph(N)_1_KF648874	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
mph(I)_1_KX531056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mph(J)_1_KY753883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mdt(A)_1_X92946	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
mre(A)_1_U92073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cmr_1_U43535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(U)_1_NG_047843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lsa(E)_1_JX560992	10	3	19	27	23	241	20	22	46	16	13	34	1	39	25	2	28	79
mph(K)_1_NC_000964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
erm(50)_1_LC473083	3	51	7	15	13	2	3	40	41	6	24	0	20	0	23	0	0	78
NarA_1_MN590304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
NarB_1_MN590304	0	1	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0
nimA_1_X71444	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
nimB_1_X71443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nimC_1_X76948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nimD_1_X76949	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
nimE_1_AJ244018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nimE_1_AM042593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nimF_1_AJ515145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nimH_1_KX576455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nimI_1_FJ940883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nimI_1_FJ940884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nimI_1_FJ940886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nimI_1_FJ940887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nimI_1_FJ940889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nimJ_1_NZ_JH815495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
optrA_1_KP399637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
optrA_2_KT862781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
optrA_3_KT862780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
optrA_4_KT862777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
optrA_5_KT862783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
optrA_6_KT862784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
optrA_7_KT862775	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
optrA_8_KT862782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
optrA_9_KT892063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
optrA_10_KT601170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
optrA_11_KX620934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
optrA_12_KX620936	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
optrA_13_KX620939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
